date,state,district,new_enrolments,update_requests,address_updates,mobile_updates,biometric_updates,active_centres,operators,service_hours,failures
2025-01-12,Telangana,Warangal,179,348,128,166,54,7,28,8,9
2025-01-13,Telangana,Warangal,166,346,113,151,82,7,21,9,19
2025-01-14,Telangana,Warangal,168,358,140,152,66,7,21,6,26
2025-01-15,Telangana,Warangal,185,361,101,165,95,5,15,7,15
2025-01-16,Telangana,Warangal,187,375,121,182,72,10,20,7,29
2025-01-17,Telangana,Warangal,174,349,129,160,60,8,16,7,31
2025-01-18,Telangana,Warangal,187,380,100,158,122,7,28,8,8
2025-01-19,Telangana,Warangal,180,395,101,123,171,11,44,7,5
2025-01-20,Telangana,Warangal,171,360,122,153,85,15,45,8,0
2025-01-21,Telangana,Warangal,180,380,113,187,80,12,24,6,18
2025-01-22,Telangana,Warangal,183,383,116,190,77,5,10,8,25
2025-01-23,Telangana,Warangal,182,368,114,158,96,15,60,7,0
2025-01-24,Telangana,Warangal,181,388,144,181,63,10,40,9,8
2025-01-25,Telangana,Warangal,193,366,142,165,59,15,30,9,10
2025-01-26,Telangana,Warangal,194,378,116,179,83,13,26,9,14
2025-01-27,Telangana,Warangal,197,361,111,116,134,13,39,6,3
2025-01-28,Telangana,Warangal,175,404,156,159,89,15,60,9,0
2025-01-29,Telangana,Warangal,174,380,140,131,109,15,30,6,18
2025-01-30,Telangana,Warangal,181,383,97,139,147,13,39,8,9
2025-01-31,Telangana,Warangal,188,376,148,185,43,9,27,8,12
2025-02-01,Telangana,Warangal,177,397,110,141,146,11,33,9,18
2025-02-02,Telangana,Warangal,182,385,132,148,105,11,33,8,9
2025-02-03,Telangana,Warangal,178,377,134,152,91,14,56,6,0
2025-02-04,Telangana,Warangal,190,382,145,157,80,11,33,6,8
2025-02-05,Telangana,Warangal,197,385,122,165,98,13,26,6,20
2025-02-06,Telangana,Warangal,189,393,136,160,97,13,52,9,0
2025-02-07,Telangana,Warangal,191,386,101,178,107,10,20,6,17
2025-02-08,Telangana,Warangal,181,393,105,136,152,9,27,8,23
2025-02-09,Telangana,Warangal,184,380,146,189,45,15,30,6,13
2025-02-10,Telangana,Warangal,197,370,115,140,115,9,36,7,6
2025-02-11,Telangana,Warangal,202,394,127,130,137,5,20,9,27
2025-02-12,Telangana,Warangal,199,383,98,174,111,14,56,6,0
2025-02-13,Telangana,Warangal,195,417,107,146,164,11,33,9,10
2025-02-14,Telangana,Warangal,202,375,94,142,139,12,24,7,22
2025-02-15,Telangana,Warangal,194,374,109,148,117,5,15,9,22
2025-02-16,Telangana,Warangal,188,386,122,176,88,14,28,6,15
2025-02-17,Telangana,Warangal,195,397,126,126,145,14,42,6,8
2025-02-18,Telangana,Warangal,195,387,138,189,60,5,20,6,32
2025-02-19,Telangana,Warangal,183,401,137,161,103,6,24,6,13
2025-02-20,Telangana,Warangal,192,424,129,192,103,15,30,7,23
2025-02-21,Telangana,Warangal,185,392,131,193,68,13,52,8,0
2025-02-22,Telangana,Warangal,189,396,149,197,50,9,27,8,25
2025-02-23,Telangana,Warangal,187,418,118,191,109,6,12,7,47
2025-02-24,Telangana,Warangal,189,412,123,173,116,8,32,6,14
2025-02-25,Telangana,Warangal,206,403,123,187,93,13,26,7,21
2025-02-26,Telangana,Warangal,201,394,127,190,77,8,32,9,19
2025-02-27,Telangana,Warangal,200,395,105,156,134,12,24,6,25
2025-02-28,Telangana,Warangal,211,428,140,191,97,13,26,9,18
2025-03-01,Telangana,Warangal,194,401,133,133,135,13,52,6,0
2025-03-02,Telangana,Warangal,196,413,122,200,91,9,18,6,38
2025-03-03,Telangana,Warangal,204,419,125,199,95,6,18,9,36
2025-03-04,Telangana,Warangal,193,426,114,135,177,5,15,7,18
2025-03-05,Telangana,Warangal,209,389,115,167,107,9,27,8,9
2025-03-06,Telangana,Warangal,192,424,127,141,156,13,26,9,18
2025-03-07,Telangana,Warangal,206,400,159,171,70,10,20,6,19
2025-03-08,Telangana,Warangal,210,434,139,147,148,13,26,8,12
2025-03-09,Telangana,Warangal,208,401,151,137,113,9,36,6,16
2025-03-10,Telangana,Warangal,202,408,120,129,159,12,24,6,19
2025-03-11,Telangana,Warangal,212,436,148,162,126,7,21,9,14
2025-03-12,Telangana,Warangal,198,420,164,167,89,9,36,6,6
2025-03-13,Telangana,Warangal,195,415,120,137,158,13,26,7,21
2025-03-14,Telangana,Warangal,193,395,104,127,164,15,45,9,3
2025-03-15,Telangana,Warangal,210,398,115,121,162,9,18,7,25
2025-03-16,Telangana,Warangal,193,432,166,173,93,10,40,6,8
2025-03-17,Telangana,Warangal,198,420,150,209,61,6,18,8,14
2025-03-18,Telangana,Warangal,206,402,119,154,129,15,30,9,23
2025-03-19,Telangana,Warangal,213,398,158,187,53,15,45,7,2
2025-03-20,Telangana,Warangal,211,397,122,155,120,15,30,8,9
2025-03-21,Telangana,Warangal,203,396,148,144,104,14,28,9,13
2025-03-22,Telangana,Warangal,201,416,129,155,132,6,24,8,26
2025-03-23,Telangana,Warangal,196,411,148,189,74,6,24,7,27
2025-03-24,Telangana,Warangal,198,406,127,133,146,7,21,6,19
2025-03-25,Telangana,Warangal,202,434,169,211,54,15,60,6,0
2025-03-26,Telangana,Warangal,195,442,151,136,155,8,32,7,21
2025-03-27,Telangana,Warangal,205,429,124,165,140,7,28,9,30
2025-03-28,Telangana,Warangal,192,424,121,169,134,7,28,9,17
2025-03-29,Telangana,Warangal,216,410,130,142,138,14,56,8,0
2025-03-30,Telangana,Warangal,193,434,148,180,106,10,20,7,26
2025-03-31,Telangana,Warangal,212,398,133,162,103,6,18,8,24
2025-04-01,Telangana,Warangal,210,395,122,145,128,7,14,9,31
2025-04-02,Telangana,Warangal,194,394,112,141,141,14,56,7,0
2025-04-03,Telangana,Warangal,191,438,140,185,113,11,33,8,12
2025-04-04,Telangana,Warangal,198,419,145,151,123,15,60,8,0
2025-04-05,Telangana,Warangal,204,410,120,148,142,10,20,8,28
2025-04-06,Telangana,Warangal,206,434,136,135,163,15,60,9,0
2025-04-07,Telangana,Warangal,205,424,156,192,76,6,12,6,36
2025-04-08,Telangana,Warangal,200,411,156,153,102,5,20,9,35
2025-04-09,Telangana,Warangal,194,419,145,189,85,10,20,9,16
2025-04-10,Telangana,Warangal,194,442,167,141,134,12,48,8,8
2025-04-11,Telangana,Warangal,195,397,131,176,90,5,10,6,19
2025-04-12,Telangana,Warangal,197,425,137,148,140,15,30,6,24
2025-04-13,Telangana,Warangal,202,392,110,130,152,10,30,8,17
2025-04-14,Telangana,Warangal,199,417,159,138,120,12,36,7,10
2025-04-15,Telangana,Warangal,212,425,148,194,83,14,28,7,26
2025-04-16,Telangana,Warangal,197,410,129,166,115,13,39,6,13
2025-04-17,Telangana,Warangal,208,417,143,183,91,7,28,6,27
2025-04-18,Telangana,Warangal,212,414,164,149,101,15,30,9,16
2025-04-19,Telangana,Warangal,197,435,111,164,160,9,18,6,39
2025-04-20,Telangana,Warangal,192,431,129,209,93,7,21,8,16
2025-04-21,Telangana,Warangal,195,408,105,167,136,14,42,9,8
2025-04-22,Telangana,Warangal,212,433,143,164,126,6,18,6,38
2025-04-23,Telangana,Warangal,200,398,117,119,162,9,18,8,20
2025-04-24,Telangana,Warangal,201,433,150,213,70,8,32,8,16
2025-04-25,Telangana,Warangal,196,398,130,145,123,11,33,9,8
2025-04-26,Telangana,Warangal,194,388,140,164,84,8,16,7,27
2025-04-27,Telangana,Warangal,201,430,143,133,154,15,60,6,0
2025-04-28,Telangana,Warangal,191,406,114,190,102,6,24,9,17
2025-04-29,Telangana,Warangal,197,409,151,138,120,5,20,6,29
2025-04-30,Telangana,Warangal,211,414,129,180,105,12,24,9,20
2025-05-01,Telangana,Warangal,188,419,166,146,107,8,16,7,19
2025-05-02,Telangana,Warangal,195,415,146,130,139,6,18,6,17
2025-05-03,Telangana,Warangal,196,392,118,142,132,13,52,7,0
2025-05-04,Telangana,Warangal,186,390,108,120,162,12,36,7,10
2025-05-05,Telangana,Warangal,202,386,128,160,98,11,33,7,13
2025-05-06,Telangana,Warangal,200,390,109,182,99,9,27,6,15
2025-05-07,Telangana,Warangal,187,383,110,184,89,6,24,7,15
2025-05-08,Telangana,Warangal,193,429,126,147,156,7,14,8,28
2025-05-09,Telangana,Warangal,191,407,103,172,132,9,18,6,18
2025-05-10,Telangana,Warangal,191,423,161,134,128,7,28,7,24
2025-05-11,Telangana,Warangal,184,390,128,146,116,10,30,9,17
2025-05-12,Telangana,Warangal,189,380,96,114,170,8,32,8,11
2025-05-13,Telangana,Warangal,200,376,119,130,127,5,20,8,27
2025-05-14,Telangana,Warangal,207,384,140,167,77,5,15,8,18
2025-05-15,Telangana,Warangal,205,392,128,152,112,8,24,8,22
2025-05-16,Telangana,Warangal,199,387,120,141,126,8,32,9,13
2025-05-17,Telangana,Warangal,190,419,114,202,103,9,36,9,11
2025-05-18,Telangana,Warangal,192,421,139,208,74,5,15,8,36
2025-05-19,Telangana,Warangal,187,374,124,139,111,15,45,9,0
2025-05-20,Telangana,Warangal,185,377,100,183,94,15,45,9,1
2025-05-21,Telangana,Warangal,180,396,128,130,138,9,27,6,9
2025-05-22,Telangana,Warangal,199,416,163,167,86,9,27,6,15
2025-05-23,Telangana,Warangal,196,387,143,155,89,10,40,7,7
2025-05-24,Telangana,Warangal,197,407,128,169,110,9,27,7,25
2025-05-25,Telangana,Warangal,181,380,139,152,89,13,52,8,0
2025-05-26,Telangana,Warangal,184,376,145,161,70,15,60,9,0
2025-05-27,Telangana,Warangal,180,395,147,166,82,8,32,7,18
2025-05-28,Telangana,Warangal,180,407,136,145,126,14,56,7,0
2025-05-29,Telangana,Warangal,193,374,135,169,70,5,15,7,32
2025-05-30,Telangana,Warangal,185,371,142,115,114,11,44,9,1
2025-05-31,Telangana,Warangal,180,408,148,135,125,13,39,9,11
2025-06-01,Telangana,Warangal,176,382,136,135,111,12,24,8,20
2025-06-02,Telangana,Warangal,180,404,111,197,96,5,20,6,16
2025-06-03,Telangana,Warangal,189,385,125,129,131,7,28,7,22
2025-06-04,Telangana,Warangal,194,390,131,130,129,15,45,7,3
2025-06-05,Telangana,Warangal,180,396,129,126,141,13,52,7,0
2025-06-06,Telangana,Warangal,182,364,96,169,99,12,24,7,21
2025-06-07,Telangana,Warangal,172,366,99,152,115,7,21,9,24
2025-06-08,Telangana,Warangal,175,356,122,173,61,5,20,9,9
2025-06-09,Telangana,Warangal,179,401,111,176,114,6,24,7,28
2025-06-10,Telangana,Warangal,191,363,132,161,70,6,18,6,25
2025-06-11,Telangana,Warangal,175,363,131,175,57,8,24,7,15
2025-06-12,Telangana,Warangal,175,368,138,171,59,15,45,9,0
2025-06-13,Telangana,Warangal,184,363,132,138,93,9,18,9,24
2025-06-14,Telangana,Warangal,187,369,113,145,111,13,26,6,20
2025-06-15,Telangana,Warangal,178,350,126,168,56,6,18,9,26
2025-06-16,Telangana,Warangal,190,372,116,138,118,5,10,8,18
2025-06-17,Telangana,Warangal,189,365,137,182,46,5,15,8,21
2025-06-18,Telangana,Warangal,165,365,96,180,89,7,28,6,8
2025-06-19,Telangana,Warangal,172,350,126,136,88,13,26,7,21
2025-06-20,Telangana,Warangal,173,340,109,125,106,5,15,6,18
2025-06-21,Telangana,Warangal,171,381,117,140,124,10,30,7,19
2025-06-22,Telangana,Warangal,182,356,107,143,106,15,45,7,0
2025-06-23,Telangana,Warangal,165,370,93,114,163,11,22,8,27
2025-06-24,Telangana,Warangal,170,349,125,119,105,10,40,6,3
2025-06-25,Telangana,Warangal,175,340,116,155,69,14,42,6,0
2025-06-26,Telangana,Warangal,181,381,98,180,103,13,52,6,0
2025-06-27,Telangana,Warangal,180,361,138,137,86,15,60,8,0
2025-06-28,Telangana,Warangal,165,332,99,140,93,14,42,6,0
2025-06-29,Telangana,Warangal,174,370,147,173,50,6,24,9,24
2025-06-30,Telangana,Warangal,168,335,120,113,102,15,30,6,11
2025-07-01,Telangana,Warangal,162,337,129,154,54,13,52,8,0
2025-07-02,Telangana,Warangal,172,373,138,146,89,10,20,9,22
2025-07-03,Telangana,Warangal,157,370,101,156,113,8,16,8,20
2025-07-04,Telangana,Warangal,176,340,127,135,78,8,24,8,8
2025-07-05,Telangana,Warangal,155,364,102,115,147,15,60,8,0
2025-07-06,Telangana,Warangal,167,344,93,170,81,11,22,8,11
2025-07-07,Telangana,Warangal,161,352,102,160,90,15,45,7,0
2025-07-08,Telangana,Warangal,169,336,99,101,136,11,22,6,8
2025-07-09,Telangana,Warangal,165,342,107,160,75,14,56,6,0
2025-07-10,Telangana,Warangal,169,343,119,107,117,13,26,6,8
2025-07-11,Telangana,Warangal,170,325,101,136,88,11,22,8,18
2025-07-12,Telangana,Warangal,161,344,131,165,48,6,18,8,10
2025-07-13,Telangana,Warangal,171,317,98,118,101,13,26,8,13
2025-07-14,Telangana,Warangal,165,324,98,124,102,11,33,7,3
2025-07-15,Telangana,Warangal,153,351,102,114,135,7,21,6,23
2025-07-16,Telangana,Warangal,170,352,110,140,102,7,21,9,10
2025-07-17,Telangana,Warangal,168,340,99,108,133,11,33,7,5
2025-07-18,Telangana,Warangal,152,338,128,106,104,11,22,8,10
2025-07-19,Telangana,Warangal,153,333,113,145,75,15,60,7,0
2025-07-20,Telangana,Warangal,166,307,118,106,83,6,12,8,20
2025-07-21,Telangana,Warangal,170,318,101,119,98,9,36,7,3
2025-07-22,Telangana,Warangal,162,335,91,129,115,13,39,7,1
2025-07-23,Telangana,Warangal,159,336,121,127,88,11,22,8,15
2025-07-24,Telangana,Warangal,156,307,104,96,107,9,27,9,12
2025-07-25,Telangana,Warangal,164,337,95,127,115,5,10,8,18
2025-07-26,Telangana,Warangal,157,342,90,134,118,10,40,8,1
2025-07-27,Telangana,Warangal,168,319,91,128,100,14,42,9,0
2025-07-28,Telangana,Warangal,148,320,99,156,65,5,10,7,19
2025-07-29,Telangana,Warangal,150,340,102,123,115,15,60,7,0
2025-07-30,Telangana,Warangal,167,292,84,98,110,13,26,7,5
2025-07-31,Telangana,Warangal,148,331,107,150,74,13,26,9,12
2025-08-01,Telangana,Warangal,144,297,103,122,72,12,48,7,0
2025-08-02,Telangana,Warangal,157,331,129,142,60,8,32,9,5
2025-08-03,Telangana,Warangal,155,315,105,142,68,7,28,6,11
2025-08-04,Telangana,Warangal,145,328,101,146,81,7,28,8,8
2025-08-05,Telangana,Warangal,147,293,99,104,90,6,24,7,10
2025-08-06,Telangana,Warangal,149,306,91,149,66,10,30,6,3
2025-08-07,Telangana,Warangal,138,322,94,147,81,7,14,8,25
2025-08-08,Telangana,Warangal,144,308,81,94,133,11,22,8,15
2025-08-09,Telangana,Warangal,158,303,91,149,63,10,40,7,0
2025-08-10,Telangana,Warangal,137,322,124,108,90,8,32,6,3
2025-08-11,Telangana,Warangal,145,315,114,131,70,13,52,8,0
2025-08-12,Telangana,Warangal,141,311,81,111,119,10,30,7,10
2025-08-13,Telangana,Warangal,136,310,112,124,74,8,32,7,2
2025-08-14,Telangana,Warangal,151,318,124,135,59,15,30,7,5
2025-08-15,Telangana,Warangal,146,317,92,112,113,12,36,8,2
2025-08-16,Telangana,Warangal,136,292,112,145,35,7,21,8,15
2025-08-17,Telangana,Warangal,142,293,102,99,92,14,56,6,0
2025-08-18,Telangana,Warangal,147,317,125,145,47,10,20,9,9
2025-08-19,Telangana,Warangal,137,308,87,104,117,8,16,9,15
2025-08-20,Telangana,Warangal,133,313,90,155,68,9,27,6,12
2025-08-21,Telangana,Warangal,134,305,94,103,108,10,30,7,7
2025-08-22,Telangana,Warangal,150,293,114,135,44,15,30,7,3
2025-08-23,Telangana,Warangal,152,286,107,87,92,12,24,7,6
2025-08-24,Telangana,Warangal,137,299,85,92,122,8,24,7,8
2025-08-25,Telangana,Warangal,153,309,90,102,117,13,39,7,0
2025-08-26,Telangana,Warangal,137,315,115,110,90,8,16,8,23
2025-08-27,Telangana,Warangal,155,298,91,91,116,7,14,9,18
2025-08-28,Telangana,Warangal,139,290,103,99,88,6,12,6,27
2025-08-29,Telangana,Warangal,131,309,84,144,81,11,33,6,6
2025-08-30,Telangana,Warangal,140,312,79,123,110,10,20,8,21
2025-08-31,Telangana,Warangal,135,307,109,108,90,11,33,7,2
2025-09-01,Telangana,Warangal,150,304,103,104,97,12,24,9,14
2025-09-02,Telangana,Warangal,142,268,68,84,116,9,36,9,0
2025-09-03,Telangana,Warangal,137,291,101,131,59,9,27,8,9
2025-09-04,Telangana,Warangal,146,279,88,132,59,14,42,9,0
2025-09-05,Telangana,Warangal,141,275,72,92,111,7,14,8,19
2025-09-06,Telangana,Warangal,146,285,88,122,75,10,20,7,9
2025-09-07,Telangana,Warangal,144,311,82,119,110,8,16,7,24
2025-09-08,Telangana,Warangal,137,300,98,114,88,5,10,7,22
2025-09-09,Telangana,Warangal,129,291,114,111,66,13,26,7,5
2025-09-10,Telangana,Warangal,130,287,95,91,101,15,30,7,5
2025-09-11,Telangana,Warangal,143,303,82,148,73,6,18,9,10
2025-09-12,Telangana,Warangal,147,264,72,100,92,7,28,6,3
2025-09-13,Telangana,Warangal,128,264,105,91,68,9,18,9,14
2025-09-14,Telangana,Warangal,140,284,99,102,83,8,24,7,8
2025-09-15,Telangana,Warangal,145,282,83,128,71,13,26,8,4
2025-09-16,Telangana,Warangal,140,259,66,119,74,13,52,9,0
2025-09-17,Telangana,Warangal,132,289,94,97,98,5,20,9,17
2025-09-18,Telangana,Warangal,135,297,101,124,72,12,36,8,1
2025-09-19,Telangana,Warangal,142,277,96,131,50,11,33,7,1
2025-09-20,Telangana,Warangal,134,283,95,101,87,8,32,9,1
2025-09-21,Telangana,Warangal,126,266,100,102,64,5,15,6,9
2025-09-22,Telangana,Warangal,135,265,79,84,102,7,21,6,12
2025-09-23,Telangana,Warangal,144,284,102,125,57,12,48,9,0
2025-09-24,Telangana,Warangal,124,260,93,122,45,14,56,6,0
2025-09-25,Telangana,Warangal,126,290,79,89,122,9,18,6,16
2025-09-26,Telangana,Warangal,142,292,102,94,96,12,48,8,0
2025-09-27,Telangana,Warangal,130,288,102,129,57,10,20,6,14
2025-09-28,Telangana,Warangal,141,259,64,101,94,10,40,7,0
2025-09-29,Telangana,Warangal,132,288,114,115,59,13,39,6,0
2025-09-30,Telangana,Warangal,130,267,72,94,101,7,21,6,9
2025-10-01,Telangana,Warangal,149,305,91,129,85,5,15,8,9
2025-10-02,Telangana,Warangal,145,277,99,115,63,12,24,6,4
2025-10-03,Telangana,Warangal,129,260,91,108,61,9,27,9,5
2025-10-04,Telangana,Warangal,132,294,73,98,123,12,24,8,15
2025-10-05,Telangana,Warangal,132,277,77,125,75,10,40,9,0
2025-10-06,Telangana,Warangal,126,286,82,99,105,8,24,9,6
2025-10-07,Telangana,Warangal,149,294,74,92,128,13,39,7,0
2025-10-08,Telangana,Warangal,125,273,93,123,57,6,24,8,7
2025-10-09,Telangana,Warangal,127,303,84,94,125,13,39,9,0
2025-10-10,Telangana,Warangal,144,276,71,130,75,9,18,9,16
2025-10-11,Telangana,Warangal,131,259,94,97,68,7,28,9,4
2025-10-12,Telangana,Warangal,138,275,109,133,33,10,40,9,0
2025-10-13,Telangana,Warangal,126,277,103,128,46,9,27,7,8
2025-10-14,Telangana,Warangal,132,303,111,99,93,13,26,8,7
2025-10-15,Telangana,Warangal,149,277,74,103,100,8,24,9,9
2025-10-16,Telangana,Warangal,137,263,80,107,76,5,15,9,17
2025-10-17,Telangana,Warangal,138,289,83,91,115,6,18,9,12
2025-10-18,Telangana,Warangal,126,265,105,99,61,11,22,6,10
2025-10-19,Telangana,Warangal,127,266,78,104,84,5,15,6,21
2025-10-20,Telangana,Warangal,126,283,77,126,80,10,40,9,0
2025-10-21,Telangana,Warangal,138,301,117,119,65,7,28,8,10
2025-10-22,Telangana,Warangal,128,299,83,127,89,7,28,6,7
2025-10-23,Telangana,Warangal,129,294,93,105,96,14,56,6,0
2025-10-24,Telangana,Warangal,127,286,77,92,117,11,22,6,7
2025-10-25,Telangana,Warangal,127,263,92,124,47,10,30,7,2
2025-10-26,Telangana,Warangal,140,286,110,122,54,14,28,9,5
2025-10-27,Telangana,Warangal,140,312,119,140,53,15,60,6,0
2025-10-28,Telangana,Warangal,147,283,108,109,66,12,24,7,10
2025-10-29,Telangana,Warangal,146,282,107,115,60,10,30,9,5
2025-10-30,Telangana,Warangal,128,271,72,114,85,5,15,8,22
2025-10-31,Telangana,Warangal,138,298,84,103,111,6,18,6,17
2025-11-01,Telangana,Warangal,131,315,125,138,52,9,18,6,15
2025-11-02,Telangana,Warangal,133,316,99,117,100,11,22,9,12
2025-11-03,Telangana,Warangal,134,311,108,144,59,5,20,6,21
2025-11-04,Telangana,Warangal,142,297,105,116,76,9,36,8,1
2025-11-05,Telangana,Warangal,142,289,72,90,127,9,27,6,9
2025-11-06,Telangana,Warangal,152,281,70,124,87,10,40,6,0
2025-11-07,Telangana,Warangal,145,300,96,133,71,7,21,6,15
2025-11-08,Telangana,Warangal,132,294,83,141,70,6,12,6,20
2025-11-09,Telangana,Warangal,148,310,122,120,68,15,60,6,0
2025-11-10,Telangana,Warangal,133,285,81,120,84,11,33,9,1
2025-11-11,Telangana,Warangal,149,297,98,114,85,15,60,7,0
2025-11-12,Telangana,Warangal,138,318,87,133,98,8,16,9,27
2025-11-13,Telangana,Warangal,141,277,74,97,106,12,48,7,0
2025-11-14,Telangana,Warangal,151,292,104,125,63,8,24,9,14
2025-11-15,Telangana,Warangal,157,315,106,105,104,12,24,9,6
2025-11-16,Telangana,Warangal,141,316,84,99,133,8,24,7,18
2025-11-17,Telangana,Warangal,157,286,103,138,45,6,12,9,19
2025-11-18,Telangana,Warangal,136,328,125,155,48,7,21,9,14
2025-11-19,Telangana,Warangal,139,322,99,134,89,8,16,8,23
2025-11-20,Telangana,Warangal,144,328,127,121,80,15,60,6,0
2025-11-21,Telangana,Warangal,145,320,98,153,69,12,24,9,8
2025-11-22,Telangana,Warangal,161,307,104,123,80,10,30,6,4
2025-11-23,Telangana,Warangal,150,308,98,115,95,9,27,8,13
2025-11-24,Telangana,Warangal,145,321,117,120,84,6,18,9,11
2025-11-25,Telangana,Warangal,147,327,93,106,128,11,22,8,16
2025-11-26,Telangana,Warangal,161,287,102,104,81,14,42,9,0
2025-11-27,Telangana,Warangal,154,295,104,103,88,14,28,9,6
2025-11-28,Telangana,Warangal,142,313,94,147,72,9,27,7,7
2025-11-29,Telangana,Warangal,161,288,86,128,74,12,36,7,0
2025-11-30,Telangana,Warangal,148,298,84,102,112,9,36,8,0
2025-12-01,Telangana,Warangal,142,330,107,159,64,9,27,6,12
2025-12-02,Telangana,Warangal,154,302,95,138,69,7,14,7,22
2025-12-03,Telangana,Warangal,153,339,99,131,109,15,60,6,0
2025-12-04,Telangana,Warangal,159,299,92,144,63,15,30,8,8
2025-12-05,Telangana,Warangal,153,341,100,132,109,14,56,8,0
2025-12-06,Telangana,Warangal,152,303,105,121,77,10,40,7,0
2025-12-07,Telangana,Warangal,151,340,118,162,60,11,44,7,0
2025-12-08,Telangana,Warangal,168,314,101,118,95,15,45,7,0
2025-12-09,Telangana,Warangal,159,348,104,134,110,7,28,8,13
2025-12-10,Telangana,Warangal,149,340,91,118,131,7,28,9,7
2025-12-11,Telangana,Warangal,157,331,88,119,124,9,36,6,5
2025-12-12,Telangana,Warangal,171,343,130,115,98,13,26,7,13
2025-12-13,Telangana,Warangal,154,308,96,148,64,10,30,9,6
2025-12-14,Telangana,Warangal,161,347,112,155,80,12,24,8,9
2025-12-15,Telangana,Warangal,148,322,92,137,93,11,22,8,18
2025-12-16,Telangana,Warangal,157,336,95,117,124,6,24,8,13
2025-12-17,Telangana,Warangal,163,355,135,170,50,5,20,7,25
2025-12-18,Telangana,Warangal,169,337,91,142,104,11,22,6,15
2025-12-19,Telangana,Warangal,157,322,103,146,73,7,14,8,17
2025-12-20,Telangana,Warangal,173,314,90,149,75,9,18,9,24
2025-12-21,Telangana,Warangal,154,354,138,175,41,12,48,6,0
2025-12-22,Telangana,Warangal,162,357,92,152,113,15,60,9,0
2025-12-23,Telangana,Warangal,178,331,93,118,120,13,52,7,0
2025-12-24,Telangana,Warangal,175,357,116,173,68,12,36,7,7
2025-12-25,Telangana,Warangal,175,335,83,153,99,15,45,7,0
2025-12-26,Telangana,Warangal,179,334,123,127,84,7,21,7,9
2025-12-27,Telangana,Warangal,159,331,129,144,58,15,60,6,0
2025-12-28,Telangana,Warangal,159,361,118,169,74,11,33,7,7
2025-12-29,Telangana,Warangal,168,329,95,119,115,9,27,7,7
